__v,_id,email,groups,isAdmin,password,subjects,tokenExpiration,username
1,6471ea308c0d64b3c26749a8,2023333944@dgu.co.kr,[],false,$2b$10$8WVYOCWrwYiNOte8T7Z9Ve6TrnSKiEyb1EAvRgDRYE4W4J3q/M4nK,"[{""$oid"":""6471ea1d8c0d64b3c2674690""},{""$oid"":""6471ea1d8c0d64b3c2674600""},{""$oid"":""6471ea1d8c0d64b3c2674620""},{""$oid"":""6471ea1d8c0d64b3c2674626""},{""$oid"":""6471ea1d8c0d64b3c26745fc""},{""$oid"":""6471ea1d8c0d64b3c267462a""}]",0,장지우
1,6471ea308c0d64b3c26749aa,2023047534@dgu.co.kr,[],false,$2b$10$6iP4nlrEx/GXOwpNJjABAOQCmQCGhNOpmHBdpJUHIyZy2Tiz1b.8a,"[{""$oid"":""6471ea1d8c0d64b3c26745f0""},{""$oid"":""6471ea1d8c0d64b3c2674628""},{""$oid"":""6471ea1d8c0d64b3c2674674""},{""$oid"":""6471ea1d8c0d64b3c2674600""},{""$oid"":""6471ea1d8c0d64b3c2674652""}]",0,한준우
1,6471ea308c0d64b3c26749ac,2023037734@dgu.co.kr,[],false,$2b$10$W2uzQB6ydfiYKddu6IAPDuqeHZdG2TTMUwImdDMJN/7yud9V.eiVK,"[{""$oid"":""6471ea1d8c0d64b3c2674668""},{""$oid"":""6471ea1d8c0d64b3c2674608""},{""$oid"":""6471ea1d8c0d64b3c2674680""},{""$oid"":""6471ea1d8c0d64b3c26745ee""}]",0,허시윤
1,6471ea308c0d64b3c26749ae,2023957531@dgu.co.kr,[],false,$2b$10$PiLuLVeJvsYHjxeFZKqjVOWtsKMEwuJR.CbnUn0./l3EDLHMR06pq,"[{""$oid"":""6471ea1d8c0d64b3c2674646""},{""$oid"":""6471ea1d8c0d64b3c2674638""},{""$oid"":""6471ea1d8c0d64b3c26745ee""},{""$oid"":""6471ea1d8c0d64b3c267461e""},{""$oid"":""6471ea1d8c0d64b3c267468c""},{""$oid"":""6471ea1d8c0d64b3c267467a""}]",0,황시윤
1,6471ea308c0d64b3c26749b0,2023588079@dgu.co.kr,[],false,$2b$10$02VLiU.QjJXEHk3/h.BRlesrKgZTLRZ3k1RhE78/YvC5SYG9io7MG,"[{""$oid"":""6471ea1d8c0d64b3c2674604""},{""$oid"":""6471ea1d8c0d64b3c267463e""},{""$oid"":""6471ea1d8c0d64b3c267464c""},{""$oid"":""6471ea1d8c0d64b3c26745e4""}]",0,정지후
1,6471ea308c0d64b3c26749b2,2023299711@dgu.co.kr,[],false,$2b$10$pBWHtpK3.Waq1nGzmtzRqu8YMnUXqoZGx9p.FYQzVL9loGB2Pc1nC,"[{""$oid"":""6471ea1d8c0d64b3c2674668""},{""$oid"":""6471ea1d8c0d64b3c267462e""},{""$oid"":""6471ea1d8c0d64b3c267463c""},{""$oid"":""6471ea1d8c0d64b3c2674610""},{""$oid"":""6471ea1d8c0d64b3c26745e6""},{""$oid"":""6471ea1d8c0d64b3c267464e""}]",0,황유찬
1,6471ea308c0d64b3c26749b4,2023734794@dgu.co.kr,[],false,$2b$10$Y98nPau4lHy1vL9M7a5UJerolVQeUVojhZmdryQZu2s4Ob0b5TK1m,"[{""$oid"":""6471ea1d8c0d64b3c2674664""},{""$oid"":""6471ea1d8c0d64b3c2674636""},{""$oid"":""6471ea1d8c0d64b3c2674694""},{""$oid"":""6471ea1d8c0d64b3c2674656""}]",0,장지후
1,6471ea308c0d64b3c26749b6,2023419094@dgu.co.kr,[],false,$2b$10$bBrfwDxTc/5PQgc/guOOt.g0DfU6BmrKvofuGDctb1ikam2/E1zYy,"[{""$oid"":""6471ea1d8c0d64b3c2674674""},{""$oid"":""6471ea1d8c0d64b3c26745fc""},{""$oid"":""6471ea1d8c0d64b3c2674678""},{""$oid"":""6471ea1d8c0d64b3c2674608""},{""$oid"":""6471ea1d8c0d64b3c2674648""},{""$oid"":""6471ea1d8c0d64b3c267465a""}]",0,조재윤
1,6471ea308c0d64b3c26749b8,2023144214@dgu.co.kr,[],false,$2b$10$l5LHSa3RGnXc4xHk1OS72eXzEhU/IY8odkKIKxM2C7f02sA4j/K2q,"[{""$oid"":""6471ea1d8c0d64b3c267465e""},{""$oid"":""6471ea1d8c0d64b3c2674602""},{""$oid"":""6471ea1d8c0d64b3c2674690""},{""$oid"":""6471ea1d8c0d64b3c267462a""}]",0,황재윤
1,6471ea308c0d64b3c26749ba,2023602450@dgu.co.kr,[],false,$2b$10$e8OKsy.4S.uF0wtlv1.H2OsE/MYoYgNEFY899UF.OJmL144T/YUdq,"[{""$oid"":""6471ea1d8c0d64b3c2674600""},{""$oid"":""6471ea1d8c0d64b3c26745da""},{""$oid"":""6471ea1d8c0d64b3c26745e4""},{""$oid"":""6471ea1d8c0d64b3c2674680""},{""$oid"":""6471ea1d8c0d64b3c2674696""}]",0,홍서준
1,6471ea308c0d64b3c26749bc,2023311512@dgu.co.kr,[],false,$2b$10$Y/KU2H/kCWQ0CS1ZPEt8qujx9RIrNRme16ERG3QNwFesTBtrU0T/i,"[{""$oid"":""6471ea1d8c0d64b3c26745fc""},{""$oid"":""6471ea1d8c0d64b3c2674678""},{""$oid"":""6471ea1d8c0d64b3c267466c""},{""$oid"":""6471ea1d8c0d64b3c2674676""},{""$oid"":""6471ea1d8c0d64b3c26745e4""}]",0,윤민영
1,6471ea308c0d64b3c26749be,2023323924@dgu.co.kr,[],false,$2b$10$796EbxWbdRHt8HQYNQxzXe5yGKt4zACRdMtF86aFX/M.Gr39dgabC,"[{""$oid"":""6471ea1d8c0d64b3c2674616""},{""$oid"":""6471ea1d8c0d64b3c267465c""},{""$oid"":""6471ea1d8c0d64b3c267461e""},{""$oid"":""6471ea1d8c0d64b3c2674600""},{""$oid"":""6471ea1d8c0d64b3c2674628""},{""$oid"":""6471ea1d8c0d64b3c26745d6""}]",0,장준우
1,6471ea308c0d64b3c26749c0,2023116158@dgu.co.kr,[],false,$2b$10$Ly7gGpMuJZMvpxAZoXuvI.UUtlJpBBPQKPkV3cfoSWZ7dMu.h1r3m,"[{""$oid"":""6471ea1d8c0d64b3c2674694""},{""$oid"":""6471ea1d8c0d64b3c267464e""},{""$oid"":""6471ea1d8c0d64b3c2674648""},{""$oid"":""6471ea1d8c0d64b3c26745fc""},{""$oid"":""6471ea1d8c0d64b3c267465c""},{""$oid"":""6471ea1d8c0d64b3c2674676""}]",0,황시우
1,6471ea308c0d64b3c26749c2,2023962777@dgu.co.kr,[],false,$2b$10$owS2y7/L6folo/Wk3ICgeOOOHml/mSP5Z67na4z/wpBkwTGr4BSEa,"[{""$oid"":""6471ea1d8c0d64b3c267467a""},{""$oid"":""6471ea1d8c0d64b3c267465e""},{""$oid"":""6471ea1d8c0d64b3c2674678""},{""$oid"":""6471ea1d8c0d64b3c26745fa""},{""$oid"":""6471ea1d8c0d64b3c2674640""}]",0,진민지
1,6471ea308c0d64b3c26749c4,2023837342@dgu.co.kr,[],false,$2b$10$x6Ab7DCViVwqEVTDFWH90.H4f5Di0NBIpT2tFPvwM0MO2sKKpsNra,"[{""$oid"":""6471ea1d8c0d64b3c267460c""},{""$oid"":""6471ea1d8c0d64b3c2674648""},{""$oid"":""6471ea1d8c0d64b3c267464e""},{""$oid"":""6471ea1d8c0d64b3c267468c""}]",0,류민준
1,6471ea318c0d64b3c26749c6,2023910411@dgu.co.kr,[],false,$2b$10$QSkVS6lWurNb5vIlFicv0.6OKKdbvO/xu7wlkj33sCLZmlkPNLQBi,"[{""$oid"":""6471ea1d8c0d64b3c26745f2""},{""$oid"":""6471ea1d8c0d64b3c2674690""},{""$oid"":""6471ea1d8c0d64b3c26745e0""},{""$oid"":""6471ea1d8c0d64b3c267462c""},{""$oid"":""6471ea1d8c0d64b3c26745f0""},{""$oid"":""6471ea1d8c0d64b3c2674650""}]",0,홍현우
1,6471ea318c0d64b3c26749c8,2023257700@dgu.co.kr,[],false,$2b$10$nrR6SkwQDHfESBnGh.oR4.M6c5Y9ToecdO2GGyWN7uwFk4FzrxH0K,"[{""$oid"":""6471ea1d8c0d64b3c26745dc""},{""$oid"":""6471ea1d8c0d64b3c2674604""},{""$oid"":""6471ea1d8c0d64b3c2674692""},{""$oid"":""6471ea1d8c0d64b3c267460a""},{""$oid"":""6471ea1d8c0d64b3c267465e""},{""$oid"":""6471ea1d8c0d64b3c2674690""}]",0,조정훈
1,6471ea318c0d64b3c26749ca,2023253034@dgu.co.kr,[],false,$2b$10$/VLaBNvMpAXROOOllsgRAObgrY9EOBv9LuM360w8AmPjuUfIC5y9.,"[{""$oid"":""6471ea1d8c0d64b3c267468e""},{""$oid"":""6471ea1d8c0d64b3c267464e""},{""$oid"":""6471ea1d8c0d64b3c267460e""},{""$oid"":""6471ea1d8c0d64b3c2674662""},{""$oid"":""6471ea1d8c0d64b3c2674614""},{""$oid"":""6471ea1d8c0d64b3c2674680""}]",0,황윤우
1,6471ea318c0d64b3c26749cc,2023363861@dgu.co.kr,[],false,$2b$10$9tIJmpokOwrnQlirDylROuNQacy0VITUBYEu8FJngQWeNHCd6/DnO,"[{""$oid"":""6471ea1d8c0d64b3c2674614""},{""$oid"":""6471ea1d8c0d64b3c2674616""},{""$oid"":""6471ea1d8c0d64b3c267465c""},{""$oid"":""6471ea1d8c0d64b3c2674682""},{""$oid"":""6471ea1d8c0d64b3c267465e""},{""$oid"":""6471ea1d8c0d64b3c26745e2""}]",0,성하준
1,6471ea318c0d64b3c26749ce,2023019611@dgu.co.kr,[],false,$2b$10$3HVRFbLnQwEiwyFqLfIqKOV0Mi0llZcEu6y35UPhUPXXWhy4XeK5K,"[{""$oid"":""6471ea1d8c0d64b3c2674608""},{""$oid"":""6471ea1d8c0d64b3c267465e""},{""$oid"":""6471ea1d8c0d64b3c267463c""},{""$oid"":""6471ea1d8c0d64b3c2674654""},{""$oid"":""6471ea1d8c0d64b3c267462a""},{""$oid"":""6471ea1d8c0d64b3c2674672""}]",0,장지호
1,6471ea318c0d64b3c26749d0,2023072287@dgu.co.kr,[],false,$2b$10$cfXSvagum8AK1H0.H/2AhesX1eR.U0TR9CGUZ7sm48/40yzFtCRy6,"[{""$oid"":""6471ea1d8c0d64b3c2674610""},{""$oid"":""6471ea1d8c0d64b3c26745ea""},{""$oid"":""6471ea1d8c0d64b3c26745dc""},{""$oid"":""6471ea1d8c0d64b3c2674646""},{""$oid"":""6471ea1d8c0d64b3c26745d4""},{""$oid"":""6471ea1d8c0d64b3c2674606""}]",0,권현우
1,6471ea318c0d64b3c26749d2,2023411266@dgu.co.kr,[],false,$2b$10$Fa6JWSG1csTNCcewbwoEfu6uUwWXapErrWcdCwwjnxKMHbc/aDf9a,"[{""$oid"":""6471ea1d8c0d64b3c267466c""},{""$oid"":""6471ea1d8c0d64b3c2674678""},{""$oid"":""6471ea1d8c0d64b3c2674680""},{""$oid"":""6471ea1d8c0d64b3c2674640""}]",0,최윤서
1,6471ea318c0d64b3c26749d4,2023248671@dgu.co.kr,[],false,$2b$10$LeLgkJJQ5CEB1719H9/3r.LLO9yrzT..4rXgizwdVhwVCvtdGiJXa,"[{""$oid"":""6471ea1d8c0d64b3c2674622""},{""$oid"":""6471ea1d8c0d64b3c2674628""},{""$oid"":""6471ea1d8c0d64b3c26745ea""},{""$oid"":""6471ea1d8c0d64b3c2674620""}]",0,임윤서
1,6471ea318c0d64b3c26749d6,2023494234@dgu.co.kr,[],false,$2b$10$dGXYWTs7f.gT6dZsL59.ee1hmwU3bj.j2suS3Rdu42l0rkMLK0tKK,"[{""$oid"":""6471ea1d8c0d64b3c267468a""},{""$oid"":""6471ea1d8c0d64b3c2674642""},{""$oid"":""6471ea1d8c0d64b3c26745e0""},{""$oid"":""6471ea1d8c0d64b3c267466c""},{""$oid"":""6471ea1d8c0d64b3c2674646""}]",0,허윤우
1,6471ea318c0d64b3c26749d8,2023020386@dgu.co.kr,[],false,$2b$10$HoNNh8lr6Hi5lnycy..2Mu1Z2ndPvjE5NzJxH8z6H5MrdRjMcmp02,"[{""$oid"":""6471ea1d8c0d64b3c2674692""},{""$oid"":""6471ea1d8c0d64b3c2674626""},{""$oid"":""6471ea1d8c0d64b3c2674690""},{""$oid"":""6471ea1d8c0d64b3c2674640""},{""$oid"":""6471ea1d8c0d64b3c267467c""}]",0,서민준
1,6471ea318c0d64b3c26749da,2023374516@dgu.co.kr,[],false,$2b$10$kFjbfhaGdy0uE/Rp78hLk.CphLsAEMCS3875B8uIgFdYOiz13izdm,"[{""$oid"":""6471ea1d8c0d64b3c2674676""},{""$oid"":""6471ea1d8c0d64b3c267460c""},{""$oid"":""6471ea1d8c0d64b3c2674618""},{""$oid"":""6471ea1d8c0d64b3c2674666""},{""$oid"":""6471ea1d8c0d64b3c2674616""}]",0,박서연
1,6471ea318c0d64b3c26749dc,2023480106@dgu.co.kr,[],false,$2b$10$tckDL8xE.SZeXToNAqs7Se67SifuJ7lt1cyIPE5A1h0BujxabrWlu,"[{""$oid"":""6471ea1d8c0d64b3c26745f6""},{""$oid"":""6471ea1d8c0d64b3c2674696""},{""$oid"":""6471ea1d8c0d64b3c2674604""},{""$oid"":""6471ea1d8c0d64b3c2674642""},{""$oid"":""6471ea1d8c0d64b3c2674650""},{""$oid"":""6471ea1d8c0d64b3c267463a""}]",0,박민지
1,6471ea318c0d64b3c26749de,2023601900@dgu.co.kr,[],false,$2b$10$PQMBnhXre0L1erywvw.Xd.gLq2kSvANMHnJxGA1vlb5rxIOT/1haO,"[{""$oid"":""6471ea1d8c0d64b3c26745d8""},{""$oid"":""6471ea1d8c0d64b3c267460c""},{""$oid"":""6471ea1d8c0d64b3c267465a""},{""$oid"":""6471ea1d8c0d64b3c2674672""},{""$oid"":""6471ea1d8c0d64b3c2674692""},{""$oid"":""6471ea1d8c0d64b3c2674610""}]",0,고지후
1,6471ea318c0d64b3c26749e0,2023254152@dgu.co.kr,[],false,$2b$10$tDbS.0x8BPGI7r1vm8ETj.hGQJnzWQ.ufNhiqDIpUzzricGCcxaMG,"[{""$oid"":""6471ea1d8c0d64b3c2674656""},{""$oid"":""6471ea1d8c0d64b3c2674696""},{""$oid"":""6471ea1d8c0d64b3c26745ec""},{""$oid"":""6471ea1d8c0d64b3c26745fe""}]",0,장유나
1,6471ea318c0d64b3c26749e2,2023664314@dgu.co.kr,[],false,$2b$10$NHkcAkgSLadc4K0Gqx/o7.LQzRukUrecuAJIWNBFlj4ZGQhnIAg/.,"[{""$oid"":""6471ea1d8c0d64b3c267462e""},{""$oid"":""6471ea1d8c0d64b3c2674634""},{""$oid"":""6471ea1d8c0d64b3c26745f0""},{""$oid"":""6471ea1d8c0d64b3c2674650""},{""$oid"":""6471ea1d8c0d64b3c267461c""},{""$oid"":""6471ea1d8c0d64b3c2674670""}]",0,장정훈
1,6471ea318c0d64b3c26749e4,2023596692@dgu.co.kr,[],false,$2b$10$e4/aNRXSpExCasbcBMU0y.LPM2IoOWwRpggReSuusg6mIZ0jlfjm6,"[{""$oid"":""6471ea1d8c0d64b3c26745fa""},{""$oid"":""6471ea1d8c0d64b3c26745fe""},{""$oid"":""6471ea1d8c0d64b3c2674690""},{""$oid"":""6471ea1d8c0d64b3c26745d6""},{""$oid"":""6471ea1d8c0d64b3c2674630""},{""$oid"":""6471ea1d8c0d64b3c2674650""}]",0,조시우
1,6471ea318c0d64b3c26749e6,2023538904@dgu.co.kr,[],false,$2b$10$ISZdIQKkud.DS13zbT3zvuDeqOTfRnc7aF2Xwiwm8r0SbkVW.Pjs6,"[{""$oid"":""6471ea1d8c0d64b3c2674694""},{""$oid"":""6471ea1d8c0d64b3c2674674""},{""$oid"":""6471ea1d8c0d64b3c267468a""},{""$oid"":""6471ea1d8c0d64b3c267464a""},{""$oid"":""6471ea1d8c0d64b3c2674670""},{""$oid"":""6471ea1d8c0d64b3c2674656""}]",0,진민지
1,6471ea318c0d64b3c26749e8,2023628867@dgu.co.kr,[],false,$2b$10$lI1Pv8erYOE0wkyefQmD1OPrRapdHdXrS.OAROWKhq8rUmURtFCzy,"[{""$oid"":""6471ea1d8c0d64b3c26745d4""},{""$oid"":""6471ea1d8c0d64b3c26745fe""},{""$oid"":""6471ea1d8c0d64b3c2674646""},{""$oid"":""6471ea1d8c0d64b3c267460c""},{""$oid"":""6471ea1d8c0d64b3c26745d8""}]",0,권지환
1,6471ea318c0d64b3c26749ea,2023030564@dgu.co.kr,[],false,$2b$10$zmPOnGyGCJ9uZGftCu7QxeiMCjshaPvAP8avAxt.NNgd8LzXAv9t2,"[{""$oid"":""6471ea1d8c0d64b3c2674672""},{""$oid"":""6471ea1d8c0d64b3c267461c""},{""$oid"":""6471ea1d8c0d64b3c2674664""},{""$oid"":""6471ea1d8c0d64b3c267468e""}]",0,임지후
1,6471ea318c0d64b3c26749ec,2023921905@dgu.co.kr,[],false,$2b$10$ooK8eVH7QVxUs.gx6oy4zOSSRpD8qlHho3a/S2NdkC2GzjyWbPipi,"[{""$oid"":""6471ea1d8c0d64b3c2674630""},{""$oid"":""6471ea1d8c0d64b3c2674634""},{""$oid"":""6471ea1d8c0d64b3c2674686""},{""$oid"":""6471ea1d8c0d64b3c26745e6""},{""$oid"":""6471ea1d8c0d64b3c267460c""}]",0,한지호
1,6471ea318c0d64b3c26749ee,2023804248@dgu.co.kr,[],false,$2b$10$c8EMtsCmG0SiPYFCcfEY5uKz6l8LYWmtyJ9JO1jXD6Uv8IjrfAPMi,"[{""$oid"":""6471ea1d8c0d64b3c267465e""},{""$oid"":""6471ea1d8c0d64b3c267466e""},{""$oid"":""6471ea1d8c0d64b3c26745f0""},{""$oid"":""6471ea1d8c0d64b3c2674688""},{""$oid"":""6471ea1d8c0d64b3c26745f6""}]",0,홍지후
1,6471ea328c0d64b3c26749f0,2023850779@dgu.co.kr,[],false,$2b$10$NBkWzBlp/tQ8T8jqsdopLu/qmvXn5l8rcjTNFLSf25Lapm/rA0/wG,"[{""$oid"":""6471ea1d8c0d64b3c2674664""},{""$oid"":""6471ea1d8c0d64b3c267465a""},{""$oid"":""6471ea1d8c0d64b3c26745e4""},{""$oid"":""6471ea1d8c0d64b3c26745e0""},{""$oid"":""6471ea1d8c0d64b3c2674608""}]",0,조시윤
1,6471ea328c0d64b3c26749f2,2023342706@dgu.co.kr,[],false,$2b$10$MTr4ZsbsoO7G8Gx6tZ2uLukZYoGxCRHxk4RT72c52ooqzGxGVTUze,"[{""$oid"":""6471ea1d8c0d64b3c2674692""},{""$oid"":""6471ea1d8c0d64b3c267463c""},{""$oid"":""6471ea1d8c0d64b3c2674662""},{""$oid"":""6471ea1d8c0d64b3c2674688""},{""$oid"":""6471ea1d8c0d64b3c2674696""},{""$oid"":""6471ea1d8c0d64b3c267468c""}]",0,홍윤서
1,6471ea328c0d64b3c26749f4,2023448775@dgu.co.kr,[],false,$2b$10$fjoMpH5Kx02FfowQq0NVKORhNoQKfqBg8ttajtomtjC4oz3C3HvdO,"[{""$oid"":""6471ea1d8c0d64b3c267461a""},{""$oid"":""6471ea1d8c0d64b3c2674698""},{""$oid"":""6471ea1d8c0d64b3c2674628""},{""$oid"":""6471ea1d8c0d64b3c2674642""},{""$oid"":""6471ea1d8c0d64b3c2674646""},{""$oid"":""6471ea1d8c0d64b3c267466c""}]",0,홍서진
1,6471ea328c0d64b3c26749f6,2023400016@dgu.co.kr,[],false,$2b$10$.MTHhyXDNlrrArEA7WZcM.UL19heK9agNsUUeDN2P3WuE4mOJazuG,"[{""$oid"":""6471ea1d8c0d64b3c267464a""},{""$oid"":""6471ea1d8c0d64b3c26745ea""},{""$oid"":""6471ea1d8c0d64b3c2674620""},{""$oid"":""6471ea1d8c0d64b3c26745f4""},{""$oid"":""6471ea1d8c0d64b3c2674670""},{""$oid"":""6471ea1d8c0d64b3c2674698""}]",0,임지후
1,6471ea328c0d64b3c26749f8,2023974668@dgu.co.kr,[],false,$2b$10$b4/f9aG0EV/.mx8Vm9nRQOm.uvdkZMVMj9VXNnp9pAQ5D5bqe6pGC,"[{""$oid"":""6471ea1d8c0d64b3c267460a""},{""$oid"":""6471ea1d8c0d64b3c26745d6""},{""$oid"":""6471ea1d8c0d64b3c2674640""},{""$oid"":""6471ea1d8c0d64b3c2674670""},{""$oid"":""6471ea1d8c0d64b3c2674696""},{""$oid"":""6471ea1d8c0d64b3c26745fe""}]",0,임하준
1,6471ea328c0d64b3c26749fa,2023450891@dgu.co.kr,[],false,$2b$10$/QYb9tmHXZYGA8nwtxAZz.sA/kvQjXofwRzqSGH5sjed5YOq7j39a,"[{""$oid"":""6471ea1d8c0d64b3c2674676""},{""$oid"":""6471ea1d8c0d64b3c2674672""},{""$oid"":""6471ea1d8c0d64b3c267460a""},{""$oid"":""6471ea1d8c0d64b3c2674662""},{""$oid"":""6471ea1d8c0d64b3c26745f0""},{""$oid"":""6471ea1d8c0d64b3c267460c""}]",0,송지환
1,6471ea328c0d64b3c26749fc,2023588231@dgu.co.kr,[],false,$2b$10$UDtTNvxVpXDAN4kex5HwRuQCUgLQy8ykZPQfUmQzIJqzP.YVrew6K,"[{""$oid"":""6471ea1d8c0d64b3c2674674""},{""$oid"":""6471ea1d8c0d64b3c26745f4""},{""$oid"":""6471ea1d8c0d64b3c267466e""},{""$oid"":""6471ea1d8c0d64b3c267463c""}]",0,고서준
1,6471ea328c0d64b3c26749fe,2023988235@dgu.co.kr,[],false,$2b$10$ZwePnlyfnjAhVnv4HnykRu/P56UFOa.xmXg02cHGj4DfkJ6g1/4wS,"[{""$oid"":""6471ea1d8c0d64b3c2674628""},{""$oid"":""6471ea1d8c0d64b3c2674680""},{""$oid"":""6471ea1d8c0d64b3c2674646""},{""$oid"":""6471ea1d8c0d64b3c2674662""},{""$oid"":""6471ea1d8c0d64b3c26745f0""}]",0,서세아
1,6471ea328c0d64b3c2674a00,2023006458@dgu.co.kr,[],false,$2b$10$P9v2H4P73EIhiklX0eW7QeSvFlzdLPg1Qk4xy/gbithM/SIgu/Cii,"[{""$oid"":""6471ea1d8c0d64b3c2674630""},{""$oid"":""6471ea1d8c0d64b3c26745fa""},{""$oid"":""6471ea1d8c0d64b3c26745ee""},{""$oid"":""6471ea1d8c0d64b3c26745d8""},{""$oid"":""6471ea1d8c0d64b3c2674688""},{""$oid"":""6471ea1d8c0d64b3c2674668""}]",0,한서연
1,6471ea328c0d64b3c2674a02,2023909016@dgu.co.kr,[],false,$2b$10$.iUF3QK3i5VxOE.KjQhp8eHKbf/LSSwPZJfcM1pwBcj20VMdMEb4C,"[{""$oid"":""6471ea1d8c0d64b3c26745da""},{""$oid"":""6471ea1d8c0d64b3c2674616""},{""$oid"":""6471ea1d8c0d64b3c2674662""},{""$oid"":""6471ea1d8c0d64b3c267464a""},{""$oid"":""6471ea1d8c0d64b3c267465e""},{""$oid"":""6471ea1d8c0d64b3c2674606""}]",0,허윤서
1,6471ea328c0d64b3c2674a04,2023563581@dgu.co.kr,[],false,$2b$10$EWVgdi2p02rsexzrQikxQeUEyWdavNRrGsKSKsrr4x9RNapee/i0i,"[{""$oid"":""6471ea1d8c0d64b3c267462e""},{""$oid"":""6471ea1d8c0d64b3c2674680""},{""$oid"":""6471ea1d8c0d64b3c26745de""},{""$oid"":""6471ea1d8c0d64b3c2674658""},{""$oid"":""6471ea1d8c0d64b3c2674622""}]",0,송윤서
1,6471ea328c0d64b3c2674a06,2023547162@dgu.co.kr,[],false,$2b$10$UrkCwbB6LT.0a./si3JWduxJDtFr99IyNe98rMdmbrpwh1ewymTv6,"[{""$oid"":""6471ea1d8c0d64b3c2674626""},{""$oid"":""6471ea1d8c0d64b3c2674662""},{""$oid"":""6471ea1d8c0d64b3c2674690""},{""$oid"":""6471ea1d8c0d64b3c26745de""},{""$oid"":""6471ea1d8c0d64b3c267466e""},{""$oid"":""6471ea1d8c0d64b3c26745e0""}]",0,박지우
1,6471ea328c0d64b3c2674a08,2023937770@dgu.co.kr,[],false,$2b$10$6tqRxdquqb8Octi02AG2D.htOD5NaUphO5jkqN3nLrHImJImxXCWK,"[{""$oid"":""6471ea1d8c0d64b3c2674652""},{""$oid"":""6471ea1d8c0d64b3c26745f0""},{""$oid"":""6471ea1d8c0d64b3c267462c""},{""$oid"":""6471ea1d8c0d64b3c267465a""},{""$oid"":""6471ea1d8c0d64b3c267467e""},{""$oid"":""6471ea1d8c0d64b3c2674668""}]",0,오재윤
1,6471ea328c0d64b3c2674a0a,2023203084@dgu.co.kr,[],false,$2b$10$jvfM/aAUWMCoc1ue6J2EsORGZk3V0fxdfqMUaUWkgIkiYzFRuLWrW,"[{""$oid"":""6471ea1d8c0d64b3c2674688""},{""$oid"":""6471ea1d8c0d64b3c26745dc""},{""$oid"":""6471ea1d8c0d64b3c2674650""},{""$oid"":""6471ea1d8c0d64b3c2674670""},{""$oid"":""6471ea1d8c0d64b3c2674658""},{""$oid"":""6471ea1d8c0d64b3c267463c""}]",0,오준우
1,6471ea328c0d64b3c2674a0c,2023243620@dgu.co.kr,[],false,$2b$10$FyhZ1VbBCmBNom7XnH4UhepoYqSqetSG7q9ZKxVEU9RGtVcanT2Ni,"[{""$oid"":""6471ea1d8c0d64b3c26745e0""},{""$oid"":""6471ea1d8c0d64b3c267464a""},{""$oid"":""6471ea1d8c0d64b3c267461c""},{""$oid"":""6471ea1d8c0d64b3c2674616""},{""$oid"":""6471ea1d8c0d64b3c2674692""},{""$oid"":""6471ea1d8c0d64b3c267461a""}]",0,안윤서
1,6471ea328c0d64b3c2674a0e,2023999795@dgu.co.kr,[],false,$2b$10$txa97AFFzmB5MdOXpHgK6OlacZ0bU6F737C3yB4ANvaOp4X1.v87G,"[{""$oid"":""6471ea1d8c0d64b3c267463c""},{""$oid"":""6471ea1d8c0d64b3c2674662""},{""$oid"":""6471ea1d8c0d64b3c2674656""},{""$oid"":""6471ea1d8c0d64b3c2674634""}]",0,장유나
1,6471ea328c0d64b3c2674a10,2023388069@dgu.co.kr,[],false,$2b$10$LHmiTdFvU4NzP14DquXXKuyi34HpXQqFvqrz8sa1Mh2sIfSnFIzmm,"[{""$oid"":""6471ea1d8c0d64b3c267461c""},{""$oid"":""6471ea1d8c0d64b3c2674636""},{""$oid"":""6471ea1d8c0d64b3c2674626""},{""$oid"":""6471ea1d8c0d64b3c26745e4""},{""$oid"":""6471ea1d8c0d64b3c2674620""}]",0,조시윤
1,6471ea328c0d64b3c2674a12,2023199727@dgu.co.kr,[],false,$2b$10$ZTjck/D9KclpQbUrvQEqjOgZ8GC7s2UzioJo5jzm8KPKuqfq0C3Sa,"[{""$oid"":""6471ea1d8c0d64b3c26745d4""},{""$oid"":""6471ea1d8c0d64b3c26745ec""},{""$oid"":""6471ea1d8c0d64b3c26745dc""},{""$oid"":""6471ea1d8c0d64b3c2674686""}]",0,진지후
1,6471ea328c0d64b3c2674a14,2023855565@dgu.co.kr,[],false,$2b$10$Sl3qXaJveMjYJGQHt2nIFu41i/M4TizpP9YKf6Ci3ijNmcHM7hIMG,"[{""$oid"":""6471ea1d8c0d64b3c26745fa""},{""$oid"":""6471ea1d8c0d64b3c2674668""},{""$oid"":""6471ea1d8c0d64b3c267460a""},{""$oid"":""6471ea1d8c0d64b3c26745f2""},{""$oid"":""6471ea1d8c0d64b3c26745d6""}]",0,서유준
1,6471ea328c0d64b3c2674a16,2023580141@dgu.co.kr,[],false,$2b$10$6mwdmg84Xvi.BaBcg1OO3.WMEpPo8TWGfa3OZwk6op1tiCGzg37Gi,"[{""$oid"":""6471ea1d8c0d64b3c2674682""},{""$oid"":""6471ea1d8c0d64b3c267468a""},{""$oid"":""6471ea1d8c0d64b3c2674664""},{""$oid"":""6471ea1d8c0d64b3c2674620""},{""$oid"":""6471ea1d8c0d64b3c2674688""},{""$oid"":""6471ea1d8c0d64b3c2674678""}]",0,고예빈
